ensembl_gene_id	hgnc_symbol	gene_biotype	chromosome_name	start_position	end_position	gene_biotype
ENSG00000125686	MED1	protein_coding	17	37560538	37607539	protein_coding
ENSG00000090659	CD209	protein_coding	19	7804879	7812464	protein_coding
ENSG00000166478	ZNF143	protein_coding	11	9481866	9550071	protein_coding
ENSG00000272442	""	protein_coding	6	44240931	44346694	protein_coding
ENSG00000172638	EFEMP2	protein_coding	11	65633912	65641063	protein_coding
ENSG00000105875	WDR91	protein_coding	7	134868590	134896316	protein_coding
ENSG00000127325	BEST3	protein_coding	12	70037140	70093256	protein_coding
ENSG00000170049	KCNAB3	protein_coding	17	7825177	7833121	protein_coding
ENSG00000154162	CDH12	protein_coding	5	21750782	22853731	protein_coding
ENSG00000120278	PLEKHG1	protein_coding	6	150920999	151164799	protein_coding
ENSG00000076344	RGS11	protein_coding	16	318300	325980	protein_coding
ENSG00000122861	PLAU	protein_coding	10	75668935	75677255	protein_coding
ENSG00000122970	IFT81	protein_coding	12	110562140	110656602	protein_coding
ENSG00000111961	SASH1	protein_coding	6	148593440	148873186	protein_coding
ENSG00000146221	TCTE1	protein_coding	6	44246480	44265458	protein_coding
ENSG00000172197	MBOAT1	protein_coding	6	20100935	20212670	protein_coding
ENSG00000170927	PKHD1	protein_coding	6	51480098	51952423	protein_coding
ENSG00000188738	FSIP2	protein_coding	2	186603355	186698017	protein_coding
ENSG00000152402	GUCY1A2	protein_coding	11	106544738	106889250	protein_coding
ENSG00000079385	CEACAM1	protein_coding	19	43011456	43065386	protein_coding
ENSG00000160602	NEK8	protein_coding	17	27052915	27070473	protein_coding
ENSG00000154839	SKA1	protein_coding	18	47901365	47920543	protein_coding
ENSG00000138079	SLC3A1	protein_coding	2	44502599	44548633	protein_coding
ENSG00000146955	RAB19	protein_coding	7	140103843	140126050	protein_coding
ENSG00000221823	PPP3R1	protein_coding	2	68405989	68483369	protein_coding
ENSG00000011028	MRC2	protein_coding	17	60704762	60770958	protein_coding
ENSG00000100565	C14orf166B	protein_coding	14	77292715	77336645	protein_coding
ENSG00000177842	ZNF620	protein_coding	3	40547483	40560227	protein_coding
ENSG00000186523	FAM86B1	protein_coding	8	12039605	12051642	protein_coding
ENSG00000118242	MREG	protein_coding	2	216809213	216898819	protein_coding
ENSG00000176623	RMDN1	protein_coding	8	87480486	87526586	protein_coding
ENSG00000239779	WBP1	protein_coding	2	74685456	74688018	protein_coding
ENSG00000189350	FAM179A	protein_coding	2	29179477	29284239	protein_coding
ENSG00000175048	ZDHHC14	protein_coding	6	157802165	158099178	protein_coding
ENSG00000183629	GOLGA8G	protein_coding	15	28764757	28778160	protein_coding
ENSG00000005486	RHBDD2	protein_coding	7	75471920	75518244	protein_coding
ENSG00000111913	FAM65B	protein_coding	6	24797601	25042238	protein_coding
ENSG00000188037	CLCN1	protein_coding	7	143013219	143049176	protein_coding
ENSG00000100721	TCL1A	protein_coding	14	96176304	96180533	protein_coding
ENSG00000168267	PTF1A	protein_coding	10	23481256	23483181	protein_coding
ENSG00000101190	TCFL5	protein_coding	20	61472467	61493115	protein_coding
ENSG00000197536	C5orf56	protein_coding	5	131746328	131811736	protein_coding
ENSG00000157150	TIMP4	protein_coding	3	12194551	12200851	protein_coding
ENSG00000132970	WASF3	protein_coding	13	27131840	27263085	protein_coding
ENSG00000163659	TIPARP	protein_coding	3	156391024	156424559	protein_coding
ENSG00000082068	WDR70	protein_coding	5	37379314	37753537	protein_coding
ENSG00000204566	C10orf115	protein_coding	10	23492745	23528745	protein_coding
ENSG00000161016	RPL8	protein_coding	8	146015150	146017972	protein_coding
ENSG00000119048	UBE2B	protein_coding	5	133706870	133727683	protein_coding
ENSG00000112031	MTRF1L	protein_coding	6	153308497	153323820	protein_coding
ENSG00000178177	LCORL	protein_coding	4	17842822	18023499	protein_coding
ENSG00000132975	GPR12	protein_coding	13	27329341	27334922	protein_coding
ENSG00000119865	CNRIP1	protein_coding	2	68511303	68547183	protein_coding
ENSG00000267596	CCL15	protein_coding	17	34323476	34329084	protein_coding
ENSG00000179133	C10orf67	protein_coding	10	23556124	23633774	protein_coding
ENSG00000124678	TCP11	protein_coding	6	35085848	35116387	protein_coding
ENSG00000166167	BTRC	protein_coding	10	103113820	103317078	protein_coding
ENSG00000064763	FAR2	protein_coding	12	29302036	29493913	protein_coding
ENSG00000171227	TMEM37	protein_coding	2	120187477	120196096	protein_coding
ENSG00000141639	MAPK4	protein_coding	18	48086448	48258194	protein_coding
ENSG00000168566	SNRNP48	protein_coding	6	7590432	7612200	protein_coding
ENSG00000177455	CD19	protein_coding	16	28943260	28950667	protein_coding
ENSG00000172888	ZNF621	protein_coding	3	40566369	40616176	protein_coding
ENSG00000119041	GTF3C3	protein_coding	2	197627756	197664449	protein_coding
ENSG00000105700	KXD1	protein_coding	19	18668572	18680197	protein_coding
ENSG00000170365	SMAD1	protein_coding	4	146402346	146479231	protein_coding
ENSG00000122862	SRGN	protein_coding	10	70847862	70864567	protein_coding
ENSG00000172543	CTSW	protein_coding	11	65647280	65651212	protein_coding
ENSG00000268402	""	protein_coding	6	143759575	143764295	protein_coding
ENSG00000120616	EPC1	protein_coding	10	32556679	32667726	protein_coding
ENSG00000024862	CCDC28A	protein_coding	6	139094657	139114456	protein_coding
ENSG00000133606	MKRN1	protein_coding	7	140152840	140179369	protein_coding
ENSG00000181234	TMEM132C	protein_coding	12	128751948	129192460	protein_coding
ENSG00000101224	CDC25B	protein_coding	20	3767578	3786762	protein_coding
ENSG00000242173	ARHGDIG	protein_coding	16	318726	333003	protein_coding
ENSG00000237190	CDKN2AIPNL	protein_coding	5	133737778	133747589	protein_coding
ENSG00000204851	PNMAL2	protein_coding	19	46990163	46999755	protein_coding
ENSG00000080293	SCTR	protein_coding	2	120197419	120282070	protein_coding
ENSG00000204850	""	protein_coding	19	46997765	46999755	protein_coding
ENSG00000268423	""	protein_coding	19	47050313	47104118	protein_coding
ENSG00000108784	NAGLU	protein_coding	17	40688190	40696467	protein_coding
ENSG00000153044	CENPH	protein_coding	5	68485375	68506184	protein_coding
ENSG00000157833	GAREML	protein_coding	2	26395960	26412532	protein_coding
ENSG00000154473	BUB3	protein_coding	10	124913793	124924886	protein_coding
ENSG00000157895	C12orf43	protein_coding	12	121440225	121454305	protein_coding
ENSG00000100099	HPS4	protein_coding	22	26839389	26879803	protein_coding
ENSG00000176953	NFATC2IP	protein_coding	16	28962128	28978418	protein_coding
ENSG00000115207	GTF3C2	protein_coding	2	27548716	27579868	protein_coding
ENSG00000197535	MYO5A	protein_coding	15	52599480	52821247	protein_coding
ENSG00000139645	ANKRD52	protein_coding	12	56631591	56652175	protein_coding
ENSG00000243789	JMJD7	protein_coding	15	42120283	42129779	protein_coding
ENSG00000134056	MRPS36	protein_coding	5	68513587	68525956	protein_coding
ENSG00000115956	PLEK	protein_coding	2	68592305	68624585	protein_coding
ENSG00000166211	SPIC	protein_coding	12	101869199	101880775	protein_coding
ENSG00000090376	IRAK3	protein_coding	12	66582659	66648402	protein_coding
ENSG00000167236	CCL23	protein_coding	17	34340096	34345005	protein_coding
ENSG00000034693	PEX3	protein_coding	6	143771944	143811147	protein_coding
ENSG00000112237	CCNC	protein_coding	6	99990256	100016849	protein_coding
ENSG00000183657	""	protein_coding	3	171509580	171527714	protein_coding
ENSG00000152484	USP12	protein_coding	13	27640293	27746033	protein_coding
ENSG00000043143	JADE2	protein_coding	5	133860003	133918918	protein_coding
ENSG00000160014	CALM3	protein_coding	19	47104331	47114050	protein_coding
ENSG00000159224	GIP	protein_coding	17	47035916	47045958	protein_coding
ENSG00000002933	TMEM176A	protein_coding	7	150497491	150502208	protein_coding
ENSG00000072858	SIDT1	protein_coding	3	113251143	113348425	protein_coding
ENSG00000153201	RANBP2	protein_coding	2	109335937	109402267	protein_coding
ENSG00000186329	TMEM212	protein_coding	3	171561139	171656505	protein_coding
ENSG00000133773	CCDC59	protein_coding	12	82617460	82752584	protein_coding
ENSG00000160870	CYP3A7	protein_coding	7	99302660	99332819	protein_coding
ENSG00000115275	MOGS	protein_coding	2	74688184	74692537	protein_coding
ENSG00000198586	TLK1	protein_coding	2	171847333	172087824	protein_coding
ENSG00000072518	MARK2	protein_coding	11	63606400	63678491	protein_coding
ENSG00000111801	BTN3A3	protein_coding	6	26440700	26453643	protein_coding
ENSG00000119669	IRF2BPL	protein_coding	14	77490888	77495034	protein_coding
ENSG00000127948	POR	protein_coding	7	75528518	75616173	protein_coding
ENSG00000124615	MOCS1	protein_coding	6	39867354	39902290	protein_coding
ENSG00000099834	CDHR5	protein_coding	11	616565	626078	protein_coding
ENSG00000203734	ECT2L	protein_coding	6	139117063	139225207	protein_coding
ENSG00000139289	PHLDA1	protein_coding	12	76419227	76427712	protein_coding
ENSG00000134042	MRO	protein_coding	18	48324574	48351772	protein_coding
ENSG00000134058	CDK7	protein_coding	5	68530668	68573250	protein_coding
ENSG00000124574	ABCC10	protein_coding	6	43395104	43418168	protein_coding
ENSG00000058729	RIOK2	protein_coding	5	96496571	96518964	protein_coding
ENSG00000198561	CTNND1	protein_coding	11	57520715	57587018	protein_coding
ENSG00000167105	TMEM92	protein_coding	17	48348767	48358844	protein_coding
ENSG00000132170	PPARG	protein_coding	3	12328867	12475855	protein_coding
ENSG00000109079	TNFAIP1	protein_coding	17	26662628	26674035	protein_coding
ENSG00000145414	NAF1	protein_coding	4	164031225	164088073	protein_coding
ENSG00000198894	CIPC	protein_coding	14	77564440	77583630	protein_coding
ENSG00000170185	USP38	protein_coding	4	144106070	144144983	protein_coding
ENSG00000166855	CLPX	protein_coding	15	65440557	65477680	protein_coding
ENSG00000115041	KCNIP3	protein_coding	2	95963052	96051825	protein_coding
ENSG00000197980	LEKR1	protein_coding	3	156543270	156763918	protein_coding
ENSG00000091844	RGS17	protein_coding	6	153325594	153452384	protein_coding
ENSG00000171720	HDAC3	protein_coding	5	141000443	141016437	protein_coding
ENSG00000170426	SDR9C7	protein_coding	12	57316938	57328189	protein_coding
ENSG00000100104	SRRD	protein_coding	22	26879843	26890624	protein_coding
ENSG00000255587	RAB44	protein_coding	6	36683256	36699870	protein_coding
ENSG00000122026	RPL21	protein_coding	13	27825446	27830828	protein_coding
ENSG00000139547	RDH16	protein_coding	12	57345219	57353158	protein_coding
ENSG00000105323	HNRNPUL1	protein_coding	19	41768401	41813503	protein_coding
ENSG00000256892	MTRNR2L7	protein_coding	10	37890366	37891859	protein_coding
ENSG00000128989	ARPP19	protein_coding	15	52839242	52862080	protein_coding
ENSG00000124608	AARS2	protein_coding	6	44267391	44281063	protein_coding
ENSG00000179270	C2orf71	protein_coding	2	29283842	29297127	protein_coding
ENSG00000135114	OASL	protein_coding	12	121458095	121477045	protein_coding
ENSG00000160013	PTGIR	protein_coding	19	47123725	47128375	protein_coding
ENSG00000213121	""	protein_coding	6	153552455	153668623	protein_coding
ENSG00000196792	STRN3	protein_coding	14	31363005	31495607	protein_coding
ENSG00000185615	PDIA2	protein_coding	16	333152	337215	protein_coding
ENSG00000101191	DIDO1	protein_coding	20	61509090	61569304	protein_coding
ENSG00000169682	SPNS1	protein_coding	16	28985542	28995869	protein_coding
ENSG00000152404	CWF19L2	protein_coding	11	107197071	107328572	protein_coding
ENSG00000136854	STXBP1	protein_coding	9	130374544	130457460	protein_coding
ENSG00000167414	GNG8	protein_coding	19	47137333	47137942	protein_coding
ENSG00000262730	""	protein_coding	17	7829249	7833940	protein_coding
ENSG00000159111	MRPL10	protein_coding	17	45900638	45908900	protein_coding
ENSG00000171557	FGG	protein_coding	4	155525286	155534119	protein_coding
ENSG00000159131	GART	protein_coding	21	34876238	34915797	protein_coding
ENSG00000122035	RASL11A	protein_coding	13	27844464	27847827	protein_coding
ENSG00000197380	DACT3	protein_coding	19	47150869	47164395	protein_coding
ENSG00000170043	TRAPPC1	protein_coding	17	7833663	7835441	protein_coding
ENSG00000164128	NPY1R	protein_coding	4	164245113	164265984	protein_coding
ENSG00000218819	TDRD15	protein_coding	2	21346789	21366144	protein_coding
ENSG00000204822	MRPL53	protein_coding	2	74699085	74700449	protein_coding
ENSG00000198105	ZNF248	protein_coding	10	38091751	38147034	protein_coding
ENSG00000164023	SGMS2	protein_coding	4	108745719	108836203	protein_coding
ENSG00000108984	MAP2K6	protein_coding	17	67410839	67539472	protein_coding
ENSG00000130758	MAP3K10	protein_coding	19	40697651	40721482	protein_coding
ENSG00000153707	PTPRD	protein_coding	9	8314246	10612723	protein_coding
ENSG00000172500	FIBP	protein_coding	11	65651212	65656010	protein_coding
ENSG00000138615	CILP	protein_coding	15	65488337	65503826	protein_coding
ENSG00000171634	BPTF	protein_coding	17	65821640	65980494	protein_coding
ENSG00000271043	MTRNR2L2	protein_coding	5	79945819	79946855	protein_coding
ENSG00000111962	UST	protein_coding	6	149068464	149398126	protein_coding
ENSG00000026103	FAS	protein_coding	10	90750414	90775542	protein_coding
ENSG00000138617	PARP16	protein_coding	15	65526798	65592956	protein_coding
ENSG00000122958	VPS26A	protein_coding	10	70883268	70932617	protein_coding
ENSG00000101193	GID8	protein_coding	20	61569471	61576996	protein_coding
ENSG00000227051	C14orf132	protein_coding	14	96505661	96560417	protein_coding
ENSG00000115425	PECR	protein_coding	2	216861052	216947678	protein_coding
ENSG00000124772	CPNE5	protein_coding	6	36708552	36807778	protein_coding
ENSG00000204923	FBXO48	protein_coding	2	68686551	68694390	protein_coding
ENSG00000164129	NPY5R	protein_coding	4	164265091	164273086	protein_coding
ENSG00000145990	GFOD1	protein_coding	6	13358062	13487894	protein_coding
ENSG00000151005	TKTL2	protein_coding	4	164392257	164395047	protein_coding
ENSG00000115484	CCT4	protein_coding	2	62095224	62115939	protein_coding
ENSG00000187024	PTRH1	protein_coding	9	130455257	130487152	protein_coding
ENSG00000082515	MRPL22	protein_coding	5	154320630	154348971	protein_coding
ENSG00000084754	HADHA	protein_coding	2	26413504	26467594	protein_coding
ENSG00000112038	OPRM1	protein_coding	6	154331631	154568001	protein_coding
ENSG00000130340	SNX9	protein_coding	6	158244296	158366109	protein_coding
ENSG00000175745	NR2F1	protein_coding	5	92919043	92930321	protein_coding
ENSG00000175602	CCDC85B	protein_coding	11	65657875	65659105	protein_coding
ENSG00000119771	KLHL29	protein_coding	2	23608088	23931481	protein_coding
ENSG00000160868	CYP3A4	protein_coding	7	99354604	99381888	protein_coding
ENSG00000155016	CYP2U1	protein_coding	4	108852525	108874613	protein_coding
ENSG00000232948	DEFB130	protein_coding	8	12168471	12175825	protein_coding
ENSG00000168036	CTNNB1	protein_coding	3	41236328	41301587	protein_coding
ENSG00000167302	ENTHD2	protein_coding	17	79202077	79212891	protein_coding
ENSG00000175592	FOSL1	protein_coding	11	65659520	65668044	protein_coding
ENSG00000125347	IRF1	protein_coding	5	131817301	131826490	protein_coding
ENSG00000226650	KIF4B	protein_coding	5	154393260	154397685	protein_coding
ENSG00000259164	""	protein_coding	14	77564654	77691805	protein_coding
ENSG00000110844	PRPF40B	protein_coding	12	49962001	50038449	protein_coding
ENSG00000164175	SLC45A2	protein_coding	5	33944721	33984835	protein_coding
ENSG00000174521	TTC9B	protein_coding	19	40721965	40724306	protein_coding
ENSG00000168970	JMJD7-PLA2G4B	protein_coding	15	42120293	42140353	protein_coding
ENSG00000165312	OTUD1	protein_coding	10	23728198	23731308	protein_coding
ENSG00000181541	MAB21L2	protein_coding	4	151503077	151505843	protein_coding
ENSG00000100109	TFIP11	protein_coding	22	26887191	26908471	protein_coding
ENSG00000003137	CYP26B1	protein_coding	2	72356367	72375167	protein_coding
ENSG00000198498	TMA16	protein_coding	4	164415594	164441691	protein_coding
ENSG00000083290	ULK2	protein_coding	17	19674142	19771249	protein_coding
ENSG00000165548	TMEM63C	protein_coding	14	77582911	77725838	protein_coding
ENSG00000122034	GTF3A	protein_coding	13	27998681	28009958	protein_coding
ENSG00000143727	ACP1	protein_coding	2	264140	278283	protein_coding
ENSG00000174136	RGMB	protein_coding	5	98104354	98134347	protein_coding
ENSG00000151611	MMAA	protein_coding	4	146539415	146581187	protein_coding
ENSG00000107165	TYRP1	protein_coding	9	12685439	12710290	protein_coding
ENSG00000168067	MAP4K2	protein_coding	11	64556290	64570713	protein_coding
ENSG00000145002	FAM86B2	protein_coding	8	12282913	12293915	protein_coding
ENSG00000103126	AXIN1	protein_coding	16	337440	402673	protein_coding
ENSG00000021762	OSBPL5	protein_coding	11	3108346	3187969	protein_coding
ENSG00000105219	CNTD2	protein_coding	19	40728115	40732597	protein_coding
ENSG00000006074	CCL18	protein_coding	17	34391640	34399392	protein_coding
ENSG00000160401	C9orf117	protein_coding	9	130469268	130478281	protein_coding
ENSG00000174498	IGDCC3	protein_coding	15	65619465	65670378	protein_coding
ENSG00000145147	SLIT2	protein_coding	4	20254883	20622184	protein_coding
ENSG00000139370	SLC15A4	protein_coding	12	129277739	129308528	protein_coding
ENSG00000101194	SLC17A9	protein_coding	20	61584052	61599949	protein_coding
ENSG00000152700	SAR1B	protein_coding	5	133936834	133984961	protein_coding
ENSG00000175573	C11orf68	protein_coding	11	65684279	65686588	protein_coding
ENSG00000148773	MKI67	protein_coding	10	129894923	129924649	protein_coding
ENSG00000159217	IGF2BP1	protein_coding	17	47074774	47133012	protein_coding
ENSG00000055208	TAB2	protein_coding	6	149539777	149732749	protein_coding
ENSG00000153162	BMP6	protein_coding	6	7727030	7881655	protein_coding
